,0
6140,0.086
6141,0.019
6142,0.015
6143,0.039
6144,0.049
6145,0.079
6146,0.068
6147,0.059
6148,0.047
6149,0.125
6150,0.127
6151,0.157
6152,0.06
6153,0.089
6154,2.496
6155,0.103
6156,0.033
6157,0.01
6158,0.008
6159,0.001
6160,0.031
6161,0.05
6162,0.074
6163,0.179
6164,0.029
6165,0.046
6166,0.075
6167,0.157
6168,0.017
6169,0.083
6170,0.131
6171,0.117
6172,0.004
6173,0.01
6174,0.06
6175,0.137
6176,0.047
6177,0.044
6178,0.038
6179,0.128
6180,0.094
6181,0.166
6182,0.147
6183,0.128
6184,0.18
6185,0.119
6186,1.253
6187,0.101
6188,0.105
6189,0.279
6190,0.126
6191,0.062
6192,0.153
6193,0.101
6194,0.132
6195,0.111
6196,0.037
6197,0.068
6198,0.135
6199,0.159
6200,0.084
6201,0.128
6202,0.029
6203,0.138
6204,0.139
6205,0.896
6206,0.023
6207,0.14
6208,0.108
6209,0.148
6210,0.092
6211,0.015
6212,0.027
6213,0.031
6214,0.064
6215,0.115
6216,0.005
6217,0.111
6218,0.11
6219,0.07
6220,0.057
6221,0.129
6222,0.136
6223,0.091
6224,0.053
6225,0.024
6226,0.013
6227,0.077
6228,0.045
6229,0.079
6230,0.055
6231,0.012
6232,0.1
6233,0.022
6234,0.026
6235,0.114
6236,2.538
6237,0.107
6238,0.186
6239,0.11
6240,0.049
6241,0.038
6242,0.064
6243,0.149
6244,0.624
6245,0.127
6246,0.143
6247,0.074
6248,0.018
6249,0.007
6250,0.033
6251,0.085
6252,0.025
6253,0.335
6254,0.108
6255,0.047
6256,0.137
6257,0.095
6258,0.056
6259,0.19
6260,0.012
6261,0.171
6262,0.071
6263,0.036
6264,0.136
6265,0.128
6266,0.031
6267,0.019
6268,0.009
6269,0.085
6270,0.023
6271,0.087
6272,2.946
6273,0.093
6274,0.021
6275,1.174
6276,0.071
6277,0.022
6278,1.396
6279,0.021
6280,0.081
6281,0.106
6282,0.107
6283,1.532
6284,0.134
6285,0.022
6286,0.025
6287,0.087
6288,0.084
6289,0.577
6290,0.099
6291,0.157
6292,0.108
6293,0.013
6294,0.019
6295,0.041
6296,0.106
6297,0.053
6298,0.06
6299,0.065
6300,0.099
6301,0.098
6302,0.046
6303,0.101
6304,0.057
6305,0.006
6306,0.06
6307,0.124
6308,0.05
6309,0.193
6310,0.109
6311,0.044
6312,0.156
6313,0.072
6314,0.028
6315,0.078
6316,0.128
6317,0.034
6318,0.011
6319,0.192
6320,0.078
6321,0.047
6322,0.058
6323,0.027
6324,0.055
6325,0.107
6326,0.003
6327,0.05
6328,0.096
6329,1.784
6330,0.04
6331,2.758
6332,0.126
6333,0.135
6334,0.099
6335,0.123
6336,0.135
6337,0.109
6338,0.114
6339,0.052
6340,0.065
6341,0.122
6342,1.399
6343,1.036
6344,0.056
6345,0.042
6346,0.069
6347,0.142
6348,0.167
6349,0.035
6350,0.176
6351,0.083
6352,1.464
6353,0.14
6354,0.171
6355,0.089
6356,0.027
6357,0.113
6358,0.092
6359,0.154
6360,0.093
6361,0.146
6362,0.041
6363,0.117
6364,0.015
6365,0.027
6366,0.076
6367,0.02
6368,0.024
6369,0.039
6370,1.42
6371,0.123
6372,0.104
6373,0.041
6374,0.06
6375,0.054
6376,0.054
6377,0.015
6378,0.14
6379,2.003
6380,2.205
6381,0.01
6382,0.074
6383,0.108
6384,0.126
6385,0.017
6386,2.13
6387,0.159
6388,0.098
6389,0.131
6390,0.041
6391,0.191
6392,0.106
6393,0.086
6394,0.035
6395,0.06
6396,0.035
6397,0.03
6398,0.054
6399,0.025
6400,0.086
6401,0.016
6402,0.054
6403,0.077
6404,0.081
6405,0.122
6406,0.012
6407,0.058
6408,0.159
6409,0.033
6410,0.157
6411,0.143
6412,0.109
6413,0.039
6414,0.138
6415,0.189
6416,0.054
6417,0.104
6418,0.102
6419,0.045
6420,0.1
6421,0.029
6422,0.05
6423,0.03
6424,0.039
6425,0.07
6426,0.035
6427,0.072
6428,0.124
6429,1.162
6430,0.151
6431,0.084
6432,0.11
6433,0.052
6434,0.09
6435,0.037
6436,0.081
6437,1.917
6438,2.684
6439,0.029
6440,0.074
6441,0.037
6442,0.05
6443,0.074
6444,0.066
6445,0.024
6446,0.019
6447,0.101
6448,0.099
6449,0.091
6450,0.074
6451,0.114
6452,0.025
6453,0.135
6454,0.034
6455,0.019
6456,0.101
6457,1.125
6458,0.012
6459,0.043
6460,0.061
6461,0.08
6462,0.149
6463,0.007
6464,0.049
6465,0.009
6466,0.009
6467,0.02
6468,0.013
6469,0.067
6470,0.074
6471,0.075
6472,0.039
6473,0.075
6474,0.044
6475,0.155
6476,0.178
6477,0.194
6478,0.078
6479,0.016
6480,0.057
6481,0.156
6482,0.023
6483,0.105
6484,0.094
6485,0.13
6486,0.074
6487,0.103
6488,0.093
6489,0.08
6490,0.081
6491,0.015
6492,0.074
6493,0.107
6494,0.089
6495,0.009
6496,0.004
6497,0.037
6498,0.01
6499,0.058
6500,0.077
6501,0.068
6502,0.077
6503,0.106
6504,0.028
6505,0.103
6506,0.136
6507,0.147
6508,0.02
6509,0.113
6510,0.093
6511,0.03
6512,0.035
6513,0.096
6514,0.125
6515,0.021
6516,0.005
6517,1.764
6518,0.131
6519,0.163
6520,0.047
6521,0.066
6522,0.054
6523,0.048
6524,0.07
6525,0.13
6526,0.125
6527,0.103
6528,0.127
6529,0.041
6530,0.158
6531,0.053
6532,1.285
6533,0.122
6534,0.093
6535,0.03
6536,0.068
6537,0.002
6538,0.147
6539,0.112
6540,0.104
6541,0.05
6542,0.093
6543,0.067
6544,0.133
6545,0.116
6546,0.141
6547,0.089
6548,0.552
6549,0.102
6550,0.118
6551,0.06
6552,0.165
6553,0.107
6554,0.015
6555,0.179
6556,0.011
6557,0.129
6558,0.133
6559,0.05
6560,0.101
6561,0.05
6562,0.078
6563,0.045
6564,0.131
6565,0.01
6566,0.014
6567,0.148
6568,0.048
6569,0.004
6570,0.072
6571,0.229
6572,2.406
6573,0.091
6574,0.153
6575,0.054
6576,0.216
6577,0.115
6578,0.212
6579,0.117
6580,0.139
6581,0.082
6582,0.151
6583,0.075
6584,0.146
6585,0.137
6586,0.074
6587,0.079
6588,0.059
6589,0.065
6590,0.849
6591,0.076
6592,0.06
6593,0.084
6594,0.019
6595,0.036
6596,0.038
6597,0.162
6598,0.243
6599,0.115
6600,0.006
6601,0.104
6602,0.211
6603,0.184
6604,0.193
6605,2.775
6606,0.065
6607,0.046
6608,0.009
6609,0.019
6610,0.092
6611,0.113
6612,0.09
6613,0.106
6614,0.111
6615,0.03
6616,0.125
6617,0.07
6618,0.021
6619,0.215
6620,0.253
6621,0.116
6622,0.097
6623,0.012
6624,0.044
6625,2.289
6626,0.124
6627,0.149
6628,0.061
6629,0.168
6630,0.202
6631,0.19
6632,0.066
6633,0.13
6634,0.09
6635,0.051
6636,0.125
6637,0.061
6638,0.03
6639,0.103
6640,0.118
6641,1.111
6642,0.084
6643,0.122
6644,0.085
6645,0.261
6646,0.244
6647,0.052
6648,0.129
6649,0.09
6650,0.065
6651,0.017
6652,0.018
6653,0.065
6654,0.085
6655,0.104
6656,0.064
6657,0.136
6658,0.014
6659,0.042
6660,0.067
6661,0.069
6662,0.122
6663,0.089
6664,0.113
6665,0.01
6666,0.134
6667,1.667
6668,0.145
6669,0.068
6670,0.203
6671,1.133
6672,0.165
6673,0.087
6674,0.037
6675,2.121
6676,0.085
6677,0.046
6678,0.056
6679,0.003
6680,0.013
6681,0.065
6682,0.06
6683,0.244
6684,0.231
6685,0.212
6686,0.233
6687,0.182
6688,0.22
6689,0.156
6690,0.054
6691,0.033
6692,0.153
6693,0.206
6694,2.397
6695,0.071
6696,0.164
6697,0.133
6698,0.071
6699,0.019
6700,0.145
6701,0.005
6702,0.03
6703,0.008
6704,0.009
6705,0.043
6706,0.045
6707,0.178
6708,0.004
6709,0.182
6710,0.198
6711,0.015
6712,0.069
6713,0.169
6714,0.003
6715,0.175
6716,1.386
6717,1.232
6718,0.21
6719,0.073
6720,0.402
6721,0.062
6722,0.024
6723,0.175
6724,0.182
6725,0.032
6726,0.099
6727,0.184
6728,0.036
6729,0.08
6730,0.02
6731,0.043
6732,0.047
6733,0.043
6734,0.004
6735,0.034
6736,0.019
6737,0.087
6738,0.02
6739,0.105
6740,0.179
6741,0.252
6742,0.141
6743,0.199
6744,0.096
6745,0.059
6746,0.088
6747,0.128
6748,0.01
6749,0.145
6750,0.046
6751,0.166
6752,0.112
6753,0.055
6754,0.121
6755,0.11
6756,0.124
6757,0.087
6758,0.134
6759,0.126
6760,0.106
6761,0.059
6762,0.051
6763,0.123
6764,0.155
6765,0.083
6766,2.158
6767,2.666
6768,0.15
6769,0.193
6770,0.159
6771,0.031
6772,0.26
6773,2.887
6774,0.207
6775,0.263
6776,0.109
6777,2.186
6778,0.147
6779,0.153
6780,2.373
6781,0.041
6782,0.016
6783,0.094
6784,0.119
6785,0.122
6786,0.126
6787,0.071
6788,0.127
6789,1.552
6790,0.015
6791,0.074
6792,0.038
6793,0.184
6794,0.012
6795,0.187
6796,0.008
6797,0.215
6798,0.085
6799,0.072
6800,0.14
6801,0.07
6802,0.093
6803,0.097
6804,0.119
6805,0.187
6806,0.039
6807,0.034
6808,0.117
6809,0.12
6810,0.147
6811,0.233
6812,0.078
6813,0.215
6814,0.17
6815,0.116
6816,0.101
6817,0.126
6818,0.079
6819,0.093
6820,0.201
6821,0.049
6822,0.204
6823,0.015
6824,0.048
6825,0.056
6826,0.063
6827,0.077
6828,0.019
6829,0.123
6830,0.031
6831,0.096
6832,0.113
6833,0.023
6834,0.15
6835,0.213
6836,0.244
6837,0.174
6838,0.234
6839,0.146
6840,2.253
6841,0.184
6842,0.19
6843,0.208
6844,0.185
6845,0.89
6846,0.101
6847,0.049
6848,0.248
6849,0.181
6850,0.158
6851,0.178
6852,0.168
6853,0.454
6854,0.187
6855,0.029
6856,0.241
6857,0.25
6858,0.101
6859,0.237
6860,0.075
6861,0.239
6862,0.178
6863,0.068
6864,0.108
6865,0.208
6866,0.136
6867,0.037
6868,0.131
6869,0.007
6870,0.195
6871,0.144
6872,0.085
6873,0.169
6874,0.859
6875,0.21
6876,0.12
6877,0.063
6878,0.221
6879,0.052
6880,0.175
6881,0.21
6882,0.123
6883,0.068
6884,0.116
6885,0.173
6886,0.176
6887,0.042
6888,0.019
6889,0.104
6890,0.115
6891,0.003
6892,0.055
6893,0.149
6894,0.009
6895,0.059
6896,0.031
6897,0.038
6898,0.068
6899,0.079
6900,0.061
6901,0.077
6902,0.033
6903,0.071
6904,0.13
6905,0.013
6906,0.11
6907,0.044
6908,0.097
6909,0.058
6910,0.159
6911,0.207
6912,0.11
6913,0.05
6914,0.216
6915,0.036
6916,0.022
6917,0.003
6918,0.182
6919,0.236
6920,0.088
6921,0.092
6922,0.127
6923,0.478
6924,0.076
6925,0.028
6926,0.014
6927,0.027
6928,0.135
6929,0.023
6930,0.009
6931,0.179
6932,0.116
6933,0.029
6934,0.097
6935,0.132
6936,0.215
6937,0.218
6938,0.144
6939,0.024
6940,2.597
6941,0.027
6942,0.014
6943,0.002
6944,0.078
6945,0.149
6946,0.015
6947,0.064
6948,0.051
6949,0.066
6950,0.044
6951,0.03
6952,1.161
6953,0.085
6954,0.113
6955,0.186
6956,0.068
6957,0.223
6958,0.233
6959,0.016
6960,0.025
6961,0.055
6962,0.089
6963,0.047
6964,0.107
6965,0.095
6966,0.111
6967,0.239
6968,0.095
6969,0.023
6970,0.13
6971,0.134
6972,0.078
6973,0.127
6974,0.059
6975,0.023
6976,0.147
6977,0.134
6978,0.116
6979,0.177
6980,0.136
6981,0.147
6982,0.045
6983,0.908
6984,0.023
6985,0.018
6986,0.208
6987,0.177
6988,0.181
6989,0.098
6990,0.192
6991,0.068
6992,0.038
6993,0.101
6994,0.028
6995,0.012
6996,0.126
6997,0.093
6998,0.107
6999,0.027
7000,0.151
7001,0.041
7002,0.03
7003,0.031
7004,0.191
7005,0.104
7006,0.221
7007,0.182
7008,0.137
7009,0.104
7010,0.064
7011,0.155
7012,0.114
7013,0.135
7014,0.106
7015,0.18
7016,0.02
7017,0.155
7018,0.069
7019,0.26
7020,0.016
7021,0.089
7022,0.159
7023,0.229
7024,0.141
7025,0.112
7026,0.038
7027,0.059
7028,0.022
7029,0.183
7030,2.753
7031,0.07
7032,0.044
7033,0.22
7034,0.175
7035,0.026
7036,0.169
7037,0.191
7038,0.081
7039,0.181
7040,0.051
7041,0.008
7042,0.139
7043,0.093
7044,0.208
7045,0.138
7046,0.034
7047,0.135
7048,0.147
7049,0.149
7050,0.097
7051,0.038
7052,0.025
7053,1.852
7054,0.1
7055,0.15
7056,0.204
7057,0.187
7058,0.092
7059,0.085
7060,0.058
7061,0.175
7062,0.069
7063,0.212
7064,0.052
7065,0.112
7066,0.087
7067,0.017
7068,0.048
7069,0.063
7070,0.008
7071,0.035
7072,0.081
7073,0.132
7074,0.003
7075,0.158
7076,0.221
7077,0.007
7078,0.14
7079,0.081
7080,0.143
7081,0.081
7082,0.144
7083,0.159
7084,0.189
7085,0.173
7086,0.216
7087,0.173
7088,0.054
7089,0.123
7090,0.075
7091,0.026
7092,0.106
7093,0.018
7094,0.064
7095,0.015
7096,0.142
7097,0.048
7098,0.058
7099,0.245
7100,0.199
7101,0.091
7102,0.162
7103,0.184
7104,0.016
7105,0.006
7106,0.189
7107,0.196
7108,2.57
7109,0.076
7110,0.06
7111,0.007
7112,0.119
7113,0.101
7114,2.223
7115,0.149
7116,0.009
7117,0.044
7118,0.004
7119,0.119
7120,0.088
7121,0.004
7122,0.061
7123,0.096
7124,0.003
7125,0.127
7126,0.22
7127,0.053
7128,1.017
7129,0.062
7130,0.089
7131,0.17
7132,0.053
7133,0.102
7134,0.193
7135,0.265
7136,0.104
7137,0.043
7138,0.139
7139,0.051
7140,0.021
7141,0.005
7142,0.041
7143,0.089
7144,0.085
7145,0.135
7146,0.104
7147,0.259
7148,0.165
7149,0.04
7150,0.064
7151,0.079
7152,0.032
7153,0.003
7154,0.14
7155,0.118
7156,0.034
7157,2.932
7158,0.209
7159,0.241
7160,0.062
7161,0.132
7162,0.075
7163,0.12
7164,0.122
7165,0.1
7166,0.148
7167,0.018
7168,0.127
7169,0.097
7170,0.065
7171,0.106
7172,0.049
7173,0.267
7174,0.046
7175,0.034
7176,0.143
7177,0.027
7178,0.014
7179,0.01
7180,0.154
7181,0.03
7182,0.017
7183,0.024
7184,0.146
7185,0.071
7186,0.212
7187,0.18
7188,0.095
7189,0.01
7190,0.065
7191,1.834
7192,0.043
7193,0.003
7194,0.157
7195,0.118
7196,0.085
7197,0.209
7198,0.11
7199,0.052
7200,0.081
7201,0.029
7202,2.36
7203,0.122
7204,0.152
7205,0.205
7206,0.035
7207,0.007
7208,0.112
7209,0.053
7210,0.04
7211,0.104
7212,0.032
7213,0.08
7214,0.149
7215,0.044
7216,0.114
7217,0.18
7218,0.19
7219,0.213
7220,0.055
7221,0.035
7222,2.669
7223,0.087
7224,0.114
7225,0.188
7226,0.026
7227,0.132
7228,0.194
7229,0.034
7230,0.159
7231,0.211
7232,0.004
7233,0.085
7234,0.111
7235,0.106
7236,0.019
7237,0.143
7238,0.092
7239,0.087
7240,0.111
7241,0.031
7242,0.072
7243,0.054
7244,0.02
7245,0.166
7246,0.265
7247,0.154
7248,0.15
7249,0.071
7250,0.101
7251,0.086
7252,0.031
7253,0.133
7254,0.031
7255,0.164
7256,0.058
7257,0.134
7258,0.033
7259,0.07
7260,0.083
7261,0.023
7262,0.067
7263,0.057
7264,0.09
7265,0.127
7266,0.099
7267,0.202
7268,0.007
7269,1.075
7270,0.108
7271,0.174
7272,1.031
7273,0.111
7274,0.046
7275,0.076
7276,0.211
7277,1.17
7278,0.009
7279,0.086
7280,0.057
7281,0.087
7282,0.011
7283,0.068
7284,0.11
7285,0.074
7286,0.108
7287,0.026
7288,0.11
7289,0.132
7290,0.041
7291,0.034
7292,0.233
7293,0.191
7294,0.184
7295,0.174
7296,0.123
7297,0.091
7298,0.048
7299,0.118
7300,0.13
7301,0.182
7302,0.041
7303,0.076
7304,0.148
7305,0.018
7306,0.223
7307,0.142
7308,0.046
7309,0.109
7310,0.068
7311,0.069
7312,0.071
7313,0.158
7314,0.14
7315,0.294
7316,0.175
7317,0.31
7318,0.154
7319,0.003
7320,0.06
7321,0.093
7322,0.032
7323,0.235
7324,0.144
7325,0.221
7326,0.125
7327,0.312
7328,0.065
7329,0.137
7330,0.109
7331,0.122
7332,0.028
7333,0.217
7334,0.127
7335,0.22
7336,0.169
7337,0.056
7338,0.02
7339,0.308
7340,2.475
7341,0.062
7342,0.124
7343,0.021
7344,0.115
7345,0.232
7346,0.08
7347,0.078
7348,0.213
7349,0.079
7350,0.199
7351,0.023
7352,0.128
7353,0.048
7354,0.247
7355,0.24
7356,0.298
7357,0.239
7358,0.083
7359,0.111
7360,0.04
7361,0.123
7362,0.105
7363,0.195
7364,0.224
7365,0.289
7366,0.233
7367,0.057
7368,0.071
7369,0.012
7370,0.063
7371,0.195
7372,0.056
7373,0.179
7374,0.185
7375,0.117
7376,0.042
7377,0.202
7378,0.047
7379,0.202
7380,0.121
7381,0.002
7382,0.003
7383,0.143
7384,0.008
7385,0.118
7386,0.169
7387,0.08
7388,2.818
7389,0.007
7390,0.059
7391,0.07
7392,0.154
7393,0.22
7394,0.051
7395,0.124
7396,0.097
7397,0.054
7398,0.111
7399,0.237
7400,2.456
7401,0.032
7402,0.013
7403,0.095
7404,2.298
7405,2.394
7406,0.022
7407,0.108
7408,1.066
7409,0.109
7410,0.033
7411,0.848
7412,0.231
7413,0.051
7414,0.08
7415,0.162
7416,0.132
7417,0.053
7418,0.109
7419,0.138
7420,0.023
7421,0.026
7422,0.065
7423,0.145
7424,0.114
7425,0.028
7426,0.088
7427,0.07
7428,0.202
7429,0.142
7430,0.22
7431,0.108
7432,0.18
7433,0.209
7434,0.105
7435,0.043
7436,0.28
7437,0.144
7438,0.045
7439,0.231
7440,0.018
7441,0.069
7442,0.218
7443,0.075
7444,0.166
7445,0.13
7446,0.148
7447,1.311
7448,0.01
7449,0.019
7450,0.085
7451,0.171
7452,0.654
7453,0.222
7454,0.182
7455,1.208
7456,0.09
7457,0.066
7458,2.794
7459,0.215
7460,0.241
7461,0.001
7462,0.042
7463,0.356
7464,0.177
7465,0.022
7466,0.868
7467,0.063
7468,0.06
7469,0.036
7470,0.097
7471,0.068
7472,0.218
7473,0.22
7474,0.89
7475,0.161
7476,0.142
7477,0.193
7478,0.028
7479,2.319
7480,0.219
7481,0.046
7482,0.108
7483,0.079
7484,0.258
7485,0.05
7486,0.265
7487,0.209
7488,0.222
7489,0.117
7490,0.059
7491,0.115
7492,0.106
7493,0.196
7494,0.106
7495,0.002
7496,0.16
7497,0.08
7498,0.161
7499,0.037
7500,0.148
7501,0.163
7502,0.197
7503,0.076
7504,0.15
7505,0.192
7506,0.037
7507,0.322
7508,0.088
7509,0.258
7510,0.197
7511,0.145
7512,0.137
7513,0.152
7514,0.171
7515,0.093
7516,0.036
7517,0.074
7518,0.179
7519,0.018
7520,0.153
7521,0.056
7522,0.127
7523,0.04
7524,0.012
7525,0.007
7526,0.162
7527,0.019
7528,0.294
7529,0.287
7530,0.016
7531,0.064
7532,0.052
7533,0.129
7534,0.009
7535,0.035
7536,0.013
7537,0.22
7538,0.217
7539,0.043
7540,0.168
7541,0.164
7542,0.065
7543,0.099
7544,1.31
7545,0.125
7546,0.107
7547,0.163
7548,0.076
7549,0.044
7550,0.057
7551,0.18
7552,0.165
7553,0.173
7554,0.049
7555,0.201
7556,0.158
7557,0.216
7558,0.044
7559,0.186
7560,0.222
7561,0.091
7562,0.203
7563,0.17
7564,0.095
7565,0.152
7566,0.038
7567,0.134
7568,0.119
7569,0.15
7570,2.239
7571,0.132
7572,0.227
7573,0.035
7574,0.053
7575,0.103
7576,0.087
7577,0.098
7578,0.051
7579,0.141
7580,0.273
7581,0.18
7582,0.108
7583,0.224
7584,0.205
7585,0.222
7586,0.02
7587,0.064
7588,0.107
7589,0.21
7590,0.169
7591,0.151
7592,0.151
7593,0.029
7594,0.076
7595,0.066
7596,0.225
7597,0.142
7598,0.149
7599,0.021
7600,0.127
7601,0.129
7602,0.059
7603,0.018
7604,0.086
7605,1.098
7606,0.089
7607,0.037
7608,0.127
7609,0.048
7610,0.001
7611,0.167
7612,0.229
7613,0.236
7614,0.095
7615,0.137
7616,0.052
7617,0.211
7618,0.08
7619,0.131
7620,0.106
7621,0.168
7622,0.181
7623,0.709
7624,0.457
7625,0.012
7626,0.451
7627,0.053
7628,0.249
7629,0.183
7630,0.26
7631,2.511
7632,0.083
7633,2.398
7634,0.205
7635,0.212
7636,0.2
7637,0.111
7638,0.034
7639,0.198
7640,0.015
7641,0.037
7642,0.012
7643,0.198
7644,0.219
7645,0.021
7646,0.067
7647,0.105
7648,2.929
7649,0.659
7650,0.176
7651,2.228
7652,0.202
7653,0.208
7654,0.057
7655,0.22
7656,0.203
7657,0.17
7658,0.194
7659,0.216
7660,0.175
7661,0.205
7662,0.1
7663,0.018
7664,0.017
7665,0.126
7666,0.219
7667,0.161
7668,0.19
7669,0.103
7670,0.053
7671,0.107
7672,1.738
7673,0.145
7674,0.011
7675,0.134
7676,0.247
7677,0.106
7678,0.277
7679,0.099
7680,0.034
7681,1.109
7682,0.039
7683,0.175
7684,0.169
7685,0.082
7686,0.216
7687,0.239
7688,0.125
7689,2.786
7690,0.211
7691,0.012
7692,0.3
7693,0.273
7694,0.028
7695,0.189
7696,0.062
7697,0.13
7698,0.904
7699,2.465
7700,0.018
7701,1.137
7702,0.021
7703,0.124
7704,0.126
7705,0.037
7706,0.356
7707,0.119
7708,0.044
7709,0.217
7710,0.204
7711,0.094
7712,0.102
7713,0.205
7714,0.072
7715,0.134
7716,0.048
7717,0.213
7718,1.703
7719,0.033
7720,0.149
7721,0.04
7722,0.028
7723,0.138
7724,0.165
7725,0.132
7726,0.173
7727,0.095
7728,0.925
7729,0.438
7730,0.204
7731,0.025
7732,0.139
7733,0.041
7734,0.012
7735,0.037
7736,0.147
7737,0.172
7738,0.155
7739,0.171
7740,2.987
7741,0.071
7742,0.094
7743,0.126
7744,0.002
7745,0.225
7746,0.08
7747,2.325
7748,0.109
7749,0.315
7750,2.201
7751,0.06
7752,0.156
7753,0.218
7754,0.021
7755,0.175
7756,0.071
7757,0.079
7758,0.007
7759,0.133
7760,0.149
7761,2.576
7762,0.011
7763,0.189
7764,0.149
7765,0.029
7766,0.061
7767,0.07
7768,0.198
7769,0.213
7770,0.125
7771,0.176
7772,0.047
7773,0.127
7774,0.128
7775,0.04
7776,0.125
7777,0.23
7778,0.041
7779,0.058
7780,0.201
7781,0.028
7782,0.203
7783,0.042
7784,0.085
7785,0.054
7786,0.154
7787,0.189
7788,0.06
7789,0.188
7790,0.139
7791,0.028
7792,0.109
7793,0.165
7794,0.111
7795,0.086
7796,0.173
7797,0.11
7798,0.012
7799,0.115
7800,0.087
7801,0.012
7802,0.072
7803,0.094
7804,0.217
7805,0.129
7806,0.112
7807,0.256
7808,0.12
7809,0.059
7810,0.223
7811,0.179
7812,0.084
7813,0.054
7814,0.065
7815,0.165
7816,0.118
7817,0.123
7818,0.062
7819,0.104
7820,0.035
7821,0.26
7822,0.199
7823,0.208
7824,0.22
7825,0.09
7826,0.162
7827,0.211
7828,0.13
7829,0.087
7830,0.058
7831,0.034
7832,0.203
7833,2.215
7834,0.212
7835,0.021
7836,0.057
7837,0.11
7838,0.107
7839,0.006
7840,0.047
7841,0.004
7842,0.112
7843,0.044
7844,0.127
7845,0.124
7846,0.229
7847,0.113
7848,0.068
7849,0.237
7850,0.115
7851,0.004
7852,2.481
7853,0.159
7854,0.196
7855,0.192
7856,0.207
7857,0.2
7858,0.292
7859,0.012
7860,0.302
7861,0.24
7862,0.292
7863,2.843
7864,0.211
7865,0.123
7866,0.074
7867,0.203
7868,0.244
7869,0.119
7870,0.321
7871,0.061
7872,0.236
7873,0.15
7874,0.013
7875,0.149
7876,0.175
7877,0.01
7878,0.213
7879,0.01
7880,0.075
7881,0.051
7882,0.102
7883,0.059
7884,0.016
7885,0.179
7886,0.171
7887,0.198
7888,0.097
7889,0.141
7890,0.195
7891,0.138
7892,2.443
7893,0.101
7894,0.022
7895,0.163
7896,0.011
7897,0.1
7898,0.057
7899,0.049
7900,0.121
7901,0.218
7902,0.171
7903,0.136
7904,1.659
7905,0.194
7906,0.077
7907,0.007
7908,0.044
7909,0.175
7910,0.07
7911,0.099
7912,0.025
7913,0.206
7914,0.12
7915,0.25
7916,0.299
7917,0.31
7918,0.129
7919,0.203
7920,0.142
7921,0.231
7922,0.137
7923,0.143
7924,0.128
7925,0.006
7926,0.198
7927,0.158
7928,0.13
7929,0.003
7930,0.027
7931,2.566
7932,0.136
7933,0.064
7934,0.126
7935,0.045
7936,0.131
7937,0.194
7938,0.146
7939,0.23
7940,0.198
7941,0.28
7942,0.299
7943,0.004
7944,0.218
7945,0.182
7946,0.21
7947,0.147
7948,1.31
7949,1.068
7950,0.068
7951,0.027
7952,0.148
7953,0.098
7954,0.096
7955,2.169
7956,0.087
7957,0.211
7958,0.037
7959,0.224
7960,0.211
7961,0.084
7962,0.042
7963,0.144
7964,0.27
7965,0.182
7966,0.237
7967,0.166
7968,0.027
7969,0.067
7970,0.187
7971,0.137
7972,0.128
7973,0.229
7974,0.115
7975,0.162
7976,1.849
7977,0.058
7978,0.219
7979,0.017
7980,0.154
7981,0.019
7982,0.186
7983,0.103
7984,0.172
7985,1.747
7986,0.124
7987,0.032
7988,0.056
7989,0.309
7990,0.201
7991,0.018
7992,0.123
7993,0.058
7994,0.08
7995,0.068
7996,0.219
7997,0.198
7998,0.107
7999,1.457
8000,0.048
8001,0.203
8002,0.193
8003,0.224
8004,0.469
8005,0.043
8006,0.015
8007,0.127
8008,0.223
8009,0.035
8010,0.035
8011,0.097
8012,0.066
8013,0.246
8014,0.076
8015,0.843
8016,0.301
8017,0.233
8018,0.089
8019,0.146
8020,0.095
8021,0.085
8022,0.02
8023,0.093
8024,0.305
8025,0.222
8026,1.738
8027,0.352
8028,0.261
8029,0.102
8030,0.071
8031,0.004
8032,0.339
8033,0.198
8034,0.014
8035,0.09
8036,0.294
8037,0.111
8038,0.264
8039,0.093
8040,0.209
8041,0.268
8042,0.189
8043,0.111
8044,0.087
8045,0.224
8046,0.011
8047,0.203
8048,0.291
8049,0.215
8050,0.169
8051,0.333
8052,0.203
8053,0.104
8054,0.206
8055,0.045
8056,0.039
8057,0.223
8058,0.266
8059,0.203
8060,0.199
8061,0.2
8062,0.214
8063,0.075
8064,0.097
8065,0.273
8066,0.249
8067,0.284
8068,0.244
8069,0.204
8070,0.124
8071,0.313
8072,2.462
8073,0.222
8074,0.383
8075,0.254
8076,0.127
8077,0.31
8078,0.003
8079,1.678
8080,0.241
8081,0.015
8082,0.193
8083,0.346
8084,0.281
8085,0.134
8086,0.038
8087,0.292
8088,2.368
8089,0.093
8090,0.217
8091,0.126
8092,0.173
8093,0.303
8094,0.288
8095,0.359
8096,0.419
8097,0.192
8098,0.335
8099,0.286
8100,0.082
8101,0.513
8102,2.322
8103,0.183
8104,0.255
8105,0.312
8106,0.236
8107,0.009
8108,0.309
8109,0.279
8110,0.067
8111,0.262
8112,0.291
8113,0.203
8114,0.279
8115,1.51
8116,0.055
8117,0.152
8118,0.167
8119,0.026
8120,0.024
8121,0.257
8122,0.105
8123,0.338
8124,0.024
8125,0.208
8126,0.211
8127,0.24
8128,1.022
8129,0.321
8130,0.085
8131,0.239
8132,0.042
8133,2.022
8134,0.017
8135,0.037
8136,0.203
8137,0.097
8138,0.013
