,0
6140,0.161
6141,0.071
6142,0.07
6143,0.005
6144,0.131
6145,0.128
6146,0.12
6147,0.029
6148,0.084
6149,0.023
6150,0.057
6151,0.129
6152,0.061
6153,0.094
6154,2.703
6155,0.024
6156,0.089
6157,0.041
6158,0.04
6159,0.048
6160,0.075
6161,0.079
6162,0.088
6163,0.156
6164,0.046
6165,0.039
6166,0.06
6167,0.102
6168,0.035
6169,0.02
6170,0.157
6171,0.053
6172,0.011
6173,0.057
6174,0.096
6175,0.026
6176,0.014
6177,0.162
6178,0.063
6179,0.158
6180,0.185
6181,0.1
6182,1.727
6183,0.017
6184,0.109
6185,0.14
6186,0.095
6187,0.13
6188,2.98
6189,0.008
6190,0.165
6191,0.033
6192,0.114
6193,0.098
6194,0.092
6195,0.11
6196,0.132
6197,0.127
6198,0.138
6199,0.061
6200,0.085
6201,0.157
6202,0.113
6203,2.026
6204,0.137
6205,0.143
6206,0.038
6207,0.123
6208,0.115
6209,0.007
6210,0.13
6211,0.11
6212,1.808
6213,0.121
6214,0.14
6215,0.15
6216,0.039
6217,0.06
6218,0.107
6219,0.013
6220,0.066
6221,0.038
6222,0.063
6223,0.026
6224,0.017
6225,0.089
6226,0.001
6227,0.075
6228,0.083
6229,0.054
6230,0.038
6231,0.049
6232,0.042
6233,0.097
6234,0.015
6235,0.019
6236,0.036
6237,0.084
6238,0.126
6239,0.142
6240,0.078
6241,0.127
6242,0.142
6243,0.024
6244,0.022
6245,0.099
6246,0.132
6247,0.002
6248,0.108
6249,2.774
6250,0.064
6251,0.009
6252,0.054
6253,0.067
6254,0.024
6255,0.006
6256,0.09
6257,0.005
6258,0.072
6259,0.013
6260,0.127
6261,0.113
6262,0.072
6263,0.124
6264,0.084
6265,0.1
6266,0.151
6267,0.042
6268,0.044
6269,0.05
6270,0.124
6271,0.116
6272,0.877
6273,0.053
6274,0.927
6275,0.029
6276,0.049
6277,0.105
6278,0.067
6279,0.093
6280,0.042
6281,0.017
6282,0.067
6283,0.023
6284,0.434
6285,1.363
6286,0.161
6287,0.041
6288,0.045
6289,0.152
6290,0.116
6291,0.044
6292,0.013
6293,0.113
6294,0.153
6295,0.109
6296,0.031
6297,0.021
6298,0.06
6299,0.097
6300,0.08
6301,0.027
6302,0.003
6303,1.014
6304,0.084
6305,0.073
6306,0.015
6307,0.002
6308,0.148
6309,0.135
6310,0.042
6311,0.105
6312,0.129
6313,0.029
6314,0.055
6315,0.558
6316,0.095
6317,0.159
6318,0.159
6319,0.116
6320,0.1
6321,0.033
6322,0.042
6323,0.096
6324,0.002
6325,0.089
6326,0.02
6327,0.008
6328,0.072
6329,0.014
6330,0.098
6331,0.122
6332,0.091
6333,0.015
6334,0.06
6335,0.128
6336,0.04
6337,0.126
6338,0.046
6339,0.13
6340,0.124
6341,0.072
6342,0.085
6343,0.038
6344,0.139
6345,0.048
6346,0.156
6347,0.101
6348,0.096
6349,0.078
6350,0.123
6351,0.094
6352,0.061
6353,0.191
6354,0.182
6355,0.103
6356,0.04
6357,0.086
6358,0.11
6359,2.398
6360,0.053
6361,0.123
6362,0.041
6363,0.131
6364,0.03
6365,0.079
6366,0.023
6367,0.137
6368,0.117
6369,0.043
6370,0.076
6371,0.027
6372,0.136
6373,0.039
6374,0.151
6375,0.018
6376,0.059
6377,0.106
6378,0.027
6379,0.094
6380,0.071
6381,0.042
6382,0.097
6383,0.015
6384,0.107
6385,0.061
6386,0.001
6387,0.155
6388,0.091
6389,0.116
6390,0.122
6391,0.068
6392,0.029
6393,0.06
6394,0.104
6395,0.071
6396,0.033
6397,0.037
6398,0.061
6399,0.048
6400,0.094
6401,0.014
6402,0.053
6403,0.067
6404,0.075
6405,0.102
6406,0.063
6407,0.111
6408,0.088
6409,0.068
6410,0.098
6411,0.051
6412,0.088
6413,0.136
6414,0.155
6415,0.081
6416,0.096
6417,0.009
6418,0.032
6419,0.011
6420,0.043
6421,0.098
6422,0.078
6423,0.005
6424,0.009
6425,0.766
6426,0.085
6427,0.11
6428,0.007
6429,0.041
6430,0.116
6431,0.007
6432,0.082
6433,0.142
6434,0.027
6435,0.017
6436,0.097
6437,0.071
6438,0.108
6439,0.149
6440,0.016
6441,0.056
6442,0.051
6443,0.003
6444,0.027
6445,0.079
6446,0.019
6447,0.093
6448,0.056
6449,0.034
6450,3.023
6451,0.113
6452,0.187
6453,0.005
6454,0.11
6455,0.016
6456,0.077
6457,0.149
6458,0.008
6459,0.148
6460,0.114
6461,0.136
6462,0.085
6463,0.171
6464,0.063
6465,0.061
6466,0.105
6467,0.005
6468,0.061
6469,0.037
6470,0.058
6471,0.059
6472,0.096
6473,0.099
6474,0.063
6475,0.156
6476,0.085
6477,0.12
6478,0.141
6479,0.15
6480,0.059
6481,0.046
6482,0.119
6483,0.097
6484,0.023
6485,0.016
6486,0.089
6487,0.063
6488,0.078
6489,0.061
6490,0.042
6491,0.092
6492,0.004
6493,0.057
6494,0.074
6495,0.02
6496,0.095
6497,0.081
6498,0.063
6499,0.185
6500,0.099
6501,0.112
6502,0.19
6503,0.013
6504,0.021
6505,0.132
6506,0.003
6507,0.103
6508,0.058
6509,0.019
6510,0.005
6511,0.148
6512,0.061
6513,0.138
6514,0.043
6515,0.173
6516,1.685
6517,1.316
6518,0.181
6519,0.191
6520,0.165
6521,0.042
6522,0.077
6523,0.142
6524,0.052
6525,0.968
6526,0.122
6527,0.026
6528,0.13
6529,0.022
6530,0.144
6531,0.023
6532,0.051
6533,0.155
6534,0.006
6535,0.081
6536,0.146
6537,0.117
6538,0.032
6539,0.053
6540,0.019
6541,0.15
6542,0.046
6543,0.148
6544,0.095
6545,0.049
6546,0.024
6547,0.146
6548,0.022
6549,0.153
6550,0.114
6551,0.108
6552,0.161
6553,0.102
6554,0.052
6555,0.162
6556,0.094
6557,0.117
6558,0.051
6559,0.103
6560,0.089
6561,0.104
6562,0.078
6563,0.13
6564,0.138
6565,0.028
6566,0.076
6567,0.136
6568,0.153
6569,0.152
6570,0.027
6571,0.203
6572,0.079
6573,0.104
6574,0.212
6575,0.027
6576,0.11
6577,0.038
6578,0.178
6579,2.961
6580,0.009
6581,0.174
6582,0.218
6583,0.126
6584,0.005
6585,0.152
6586,0.018
6587,0.058
6588,0.013
6589,0.025
6590,0.035
6591,0.017
6592,0.082
6593,0.021
6594,0.137
6595,0.154
6596,0.048
6597,0.218
6598,0.185
6599,1.903
6600,0.108
6601,0.16
6602,0.199
6603,0.215
6604,0.031
6605,0.026
6606,0.181
6607,0.025
6608,0.084
6609,0.138
6610,0.088
6611,0.11
6612,0.006
6613,0.122
6614,0.145
6615,0.052
6616,0.008
6617,0.045
6618,0.124
6619,0.055
6620,0.153
6621,0.049
6622,0.163
6623,0.18
6624,0.124
6625,0.131
6626,0.059
6627,0.215
6628,0.092
6629,0.105
6630,0.181
6631,0.242
6632,0.064
6633,0.099
6634,0.068
6635,0.085
6636,0.142
6637,0.112
6638,0.136
6639,0.135
6640,0.116
6641,0.057
6642,0.131
6643,1.528
6644,0.071
6645,0.23
6646,0.171
6647,0.123
6648,0.084
6649,0.168
6650,0.372
6651,0.018
6652,0.096
6653,0.119
6654,0.038
6655,0.136
6656,0.017
6657,0.112
6658,0.081
6659,0.153
6660,0.117
6661,0.002
6662,0.098
6663,0.005
6664,0.046
6665,0.091
6666,0.099
6667,0.009
6668,0.163
6669,0.026
6670,0.151
6671,0.106
6672,0.121
6673,0.065
6674,0.093
6675,0.172
6676,0.012
6677,0.176
6678,0.117
6679,0.096
6680,0.183
6681,0.223
6682,0.146
6683,0.175
6684,0.051
6685,0.259
6686,0.204
6687,0.041
6688,1.314
6689,0.181
6690,0.228
6691,0.054
6692,0.242
6693,0.108
6694,0.1
6695,0.024
6696,0.071
6697,0.202
6698,0.114
6699,0.002
6700,0.183
6701,0.093
6702,0.038
6703,0.218
6704,0.135
6705,0.19
6706,0.096
6707,0.146
6708,0.173
6709,0.125
6710,0.073
6711,0.182
6712,0.077
6713,0.124
6714,0.129
6715,0.177
6716,0.047
6717,0.077
6718,0.039
6719,0.203
6720,0.213
6721,0.18
6722,0.078
6723,0.164
6724,0.139
6725,0.175
6726,0.166
6727,2.808
6728,0.073
6729,0.052
6730,0.038
6731,0.123
6732,0.026
6733,0.11
6734,0.136
6735,0.081
6736,0.051
6737,0.125
6738,0.035
6739,0.179
6740,0.046
6741,0.185
6742,0.166
6743,0.026
6744,0.05
6745,0.102
6746,0.044
6747,0.028
6748,0.203
6749,2.801
6750,0.088
6751,0.14
6752,0.143
6753,0.087
6754,0.005
6755,0.012
6756,0.036
6757,1.939
6758,0.145
6759,0.102
6760,0.094
6761,0.06
6762,0.115
6763,0.044
6764,0.119
6765,0.253
6766,0.055
6767,2.482
6768,0.039
6769,0.172
6770,0.098
6771,0.112
6772,0.083
6773,0.01
6774,0.039
6775,0.24
6776,0.104
6777,0.06
6778,0.071
6779,0.056
6780,0.005
6781,0.053
6782,0.075
6783,0.079
6784,0.138
6785,1.02
6786,0.034
6787,0.032
6788,0.065
6789,0.103
6790,0.199
6791,0.026
6792,0.15
6793,0.13
6794,0.154
6795,0.111
6796,0.199
6797,0.078
6798,0.04
6799,0.03
6800,0.081
6801,0.036
6802,0.014
6803,0.022
6804,0.046
6805,0.03
6806,0.134
6807,0.109
6808,0.144
6809,0.105
6810,0.023
6811,0.113
6812,0.036
6813,0.073
6814,0.03
6815,0.084
6816,0.02
6817,0.217
6818,0.063
6819,2.719
6820,0.206
6821,0.002
6822,0.199
6823,0.184
6824,0.089
6825,0.047
6826,0.016
6827,0.04
6828,0.012
6829,0.092
6830,0.037
6831,0.077
6832,0.037
6833,0.05
6834,0.08
6835,0.236
6836,0.248
6837,0.175
6838,0.147
6839,0.152
6840,0.105
6841,0.088
6842,0.06
6843,0.163
6844,0.134
6845,0.148
6846,0.193
6847,0.123
6848,1.88
6849,0.032
6850,0.168
6851,0.16
6852,0.247
6853,0.072
6854,0.11
6855,0.225
6856,0.097
6857,0.045
6858,0.268
6859,2.41
6860,0.22
6861,0.225
6862,0.176
6863,0.136
6864,0.15
6865,0.021
6866,0.218
6867,0.12
6868,0.119
6869,0.912
6870,0.031
6871,0.104
6872,0.074
6873,0.007
6874,0.22
6875,2.184
6876,0.107
6877,0.107
6878,0.165
6879,0.093
6880,0.219
6881,0.105
6882,0.036
6883,0.128
6884,0.115
6885,0.056
6886,0.215
6887,0.116
6888,0.174
6889,0.155
6890,0.199
6891,0.077
6892,1.322
6893,0.18
6894,0.006
6895,0.159
6896,0.134
6897,0.017
6898,0.08
6899,0.104
6900,0.117
6901,0.107
6902,0.106
6903,0.13
6904,0.066
6905,0.08
6906,0.083
6907,0.234
6908,0.247
6909,0.253
6910,0.007
6911,0.153
6912,3.299
6913,0.134
6914,0.217
6915,0.003
6916,0.186
6917,0.199
6918,0.068
6919,0.028
6920,0.138
6921,0.108
6922,0.052
6923,0.03
6924,0.054
6925,0.071
6926,0.07
6927,2.459
6928,0.027
6929,0.154
6930,0.008
6931,0.027
6932,0.134
6933,0.146
6934,0.254
6935,0.132
6936,0.057
6937,0.056
6938,0.029
6939,0.115
6940,0.183
6941,0.1
6942,0.017
6943,0.091
6944,0.073
6945,3.198
6946,0.011
6947,0.013
6948,0.04
6949,0.076
6950,0.148
6951,0.065
6952,3.053
6953,0.14
6954,0.11
6955,0.036
6956,0.24
6957,0.124
6958,0.073
6959,0.046
6960,0.115
6961,0.117
6962,0.197
6963,0.215
6964,0.187
6965,0.22
6966,0.102
6967,0.115
6968,0.061
6969,0.056
6970,0.034
6971,0.106
6972,0.035
6973,0.125
6974,0.053
6975,0.024
6976,0.062
6977,0.107
6978,0.096
6979,0.263
6980,0.24
6981,0.253
6982,0.114
6983,0.05
6984,0.108
6985,0.107
6986,0.103
6987,0.007
6988,0.13
6989,2.365
6990,0.055
6991,0.203
6992,0.144
6993,0.075
6994,0.103
6995,0.007
6996,0.037
6997,0.095
6998,0.058
6999,0.128
7000,0.001
7001,0.144
7002,0.077
7003,0.24
7004,0.266
7005,0.05
7006,0.081
7007,0.155
7008,0.071
7009,0.074
7010,0.213
7011,0.07
7012,0.02
7013,0.212
7014,0.208
7015,0.143
7016,2.931
7017,0.141
7018,0.138
7019,2.86
7020,0.168
7021,0.188
7022,0.046
7023,0.177
7024,0.086
7025,0.018
7026,0.18
7027,0.166
7028,0.268
7029,0.062
7030,0.034
7031,0.22
7032,0.032
7033,0.146
7034,0.036
7035,0.026
7036,0.197
7037,0.117
7038,0.101
7039,0.048
7040,0.148
7041,0.11
7042,0.086
7043,0.056
7044,0.211
7045,0.133
7046,0.022
7047,0.146
7048,0.603
7049,0.205
7050,0.109
7051,0.017
7052,0.198
7053,0.214
7054,0.124
7055,0.542
7056,0.217
7057,0.013
7058,0.202
7059,0.089
7060,0.031
7061,0.073
7062,0.088
7063,0.245
7064,0.06
7065,0.123
7066,0.124
7067,0.058
7068,0.113
7069,0.089
7070,0.114
7071,0.109
7072,0.148
7073,0.153
7074,0.011
7075,0.134
7076,0.03
7077,0.07
7078,0.111
7079,0.17
7080,0.185
7081,0.005
7082,0.197
7083,0.02
7084,0.002
7085,0.037
7086,0.174
7087,0.043
7088,0.036
7089,0.138
7090,0.045
7091,0.069
7092,0.046
7093,0.128
7094,0.058
7095,0.121
7096,0.08
7097,0.103
7098,0.128
7099,0.229
7100,0.029
7101,0.18
7102,0.183
7103,0.093
7104,0.132
7105,0.139
7106,0.025
7107,0.061
7108,0.125
7109,1.993
7110,0.104
7111,0.095
7112,0.037
7113,0.108
7114,0.019
7115,0.123
7116,0.119
7117,0.083
7118,0.137
7119,0.004
7120,0.02
7121,0.143
7122,0.115
7123,0.251
7124,2.48
7125,0.02
7126,0.167
7127,0.148
7128,0.11
7129,0.043
7130,0.021
7131,0.221
7132,0.183
7133,0.129
7134,0.021
7135,0.145
7136,0.144
7137,0.104
7138,0.147
7139,0.044
7140,0.063
7141,0.144
7142,0.096
7143,0.029
7144,0.05
7145,0.04
7146,0.062
7147,0.143
7148,0.119
7149,0.206
7150,0.096
7151,0.215
7152,0.188
7153,0.131
7154,0.08
7155,0.192
7156,0.211
7157,0.128
7158,0.084
7159,0.232
7160,0.112
7161,0.059
7162,0.008
7163,0.141
7164,0.122
7165,0.015
7166,0.026
7167,0.101
7168,0.151
7169,0.124
7170,0.059
7171,0.219
7172,0.231
7173,0.246
7174,0.034
7175,0.02
7176,0.119
7177,2.632
7178,0.082
7179,0.074
7180,0.016
7181,0.168
7182,0.162
7183,0.116
7184,0.173
7185,0.147
7186,0.109
7187,0.061
7188,0.03
7189,0.09
7190,0.199
7191,0.23
7192,0.041
7193,0.18
7194,0.203
7195,1.913
7196,0.119
7197,0.17
7198,0.176
7199,0.06
7200,0.055
7201,0.01
7202,0.001
7203,0.054
7204,0.113
7205,0.091
7206,0.006
7207,0.189
7208,0.146
7209,0.074
7210,0.124
7211,1.457
7212,0.091
7213,0.019
7214,0.104
7215,0.057
7216,0.204
7217,0.496
7218,0.138
7219,0.053
7220,0.109
7221,0.075
7222,0.07
7223,0.179
7224,0.205
7225,0.105
7226,0.194
7227,0.146
7228,2.037
7229,0.023
7230,0.062
7231,0.217
7232,0.05
7233,0.074
7234,0.028
7235,0.068
7236,0.083
7237,0.015
7238,0.074
7239,0.059
7240,0.093
7241,0.049
7242,0.006
7243,0.108
7244,0.029
7245,0.108
7246,0.097
7247,0.015
7248,0.104
7249,0.065
7250,0.127
7251,0.171
7252,0.044
7253,0.083
7254,0.048
7255,0.079
7256,0.133
7257,0.084
7258,0.053
7259,0.043
7260,0.143
7261,0.091
7262,0.051
7263,0.153
7264,0.017
7265,0.02
7266,0.032
7267,0.138
7268,0.073
7269,0.037
7270,0.13
7271,0.063
7272,0.01
7273,0.164
7274,0.049
7275,0.219
7276,0.201
7277,1.356
7278,0.079
7279,0.101
7280,0.006
7281,0.049
7282,0.14
7283,1.176
7284,0.002
7285,0.119
7286,0.14
7287,0.081
7288,0.037
7289,0.132
7290,0.064
7291,0.113
7292,0.121
7293,0.099
7294,0.07
7295,0.108
7296,0.116
7297,0.029
7298,0.178
7299,0.134
7300,0.231
7301,0.098
7302,0.097
7303,0.066
7304,0.158
7305,0.088
7306,0.051
7307,0.086
7308,0.113
7309,0.151
7310,0.193
7311,0.181
7312,2.44
7313,0.071
7314,0.151
7315,0.268
7316,0.149
7317,0.198
7318,0.277
7319,0.228
7320,0.025
7321,0.148
7322,0.216
7323,0.198
7324,0.17
7325,2.162
7326,0.201
7327,0.238
7328,0.118
7329,0.122
7330,0.135
7331,0.115
7332,0.125
7333,0.052
7334,0.219
7335,0.078
7336,0.157
7337,0.09
7338,0.11
7339,0.215
7340,0.041
7341,0.181
7342,0.316
7343,0.172
7344,0.222
7345,0.046
7346,0.204
7347,0.044
7348,0.775
7349,0.133
7350,0.138
7351,0.068
7352,0.107
7353,0.074
7354,0.091
7355,1.687
7356,0.201
7357,0.086
7358,0.308
7359,0.268
7360,0.288
7361,0.216
7362,0.013
7363,0.01
7364,0.233
7365,0.269
7366,0.253
7367,0.135
7368,0.215
7369,0.064
7370,0.008
7371,0.083
7372,0.144
7373,0.089
7374,1.42
7375,0.186
7376,0.104
7377,0.168
7378,0.193
7379,0.223
7380,0.004
7381,0.003
7382,0.204
7383,0.113
7384,0.027
7385,0.013
7386,0.118
7387,0.23
7388,0.229
7389,0.156
7390,0.148
7391,0.173
7392,0.037
7393,0.187
7394,0.219
7395,0.005
7396,0.014
7397,0.174
7398,0.064
7399,0.065
7400,0.017
7401,0.036
7402,0.156
7403,0.221
7404,0.146
7405,0.144
7406,0.039
7407,0.133
7408,0.034
7409,0.11
7410,0.21
7411,0.066
7412,0.068
7413,0.374
7414,0.003
7415,0.119
7416,0.016
7417,0.044
7418,0.088
7419,0.095
7420,0.112
7421,0.134
7422,0.008
7423,0.164
7424,0.003
7425,0.064
7426,0.115
7427,0.108
7428,0.191
7429,0.083
7430,0.002
7431,0.11
7432,0.218
7433,0.127
7434,0.173
7435,0.165
7436,0.187
7437,0.055
7438,0.009
7439,0.143
7440,0.135
7441,0.059
7442,0.087
7443,0.173
7444,0.045
7445,1.725
7446,0.061
7447,0.308
7448,0.575
7449,0.074
7450,0.058
7451,0.195
7452,0.068
7453,0.066
7454,1.734
7455,0.106
7456,0.221
7457,0.066
7458,0.076
7459,0.146
7460,0.119
7461,2.038
7462,0.238
7463,0.017
7464,0.195
7465,1.099
7466,0.004
7467,0.073
7468,0.221
7469,0.178
7470,0.112
7471,0.284
7472,0.026
7473,0.185
7474,0.097
7475,1.604
7476,0.079
7477,0.345
7478,0.125
7479,0.095
7480,0.132
7481,2.978
7482,0.087
7483,0.108
7484,2.8
7485,0.052
7486,0.291
7487,0.158
7488,1.726
7489,0.972
7490,0.127
7491,0.013
7492,0.065
7493,0.089
7494,0.155
7495,0.034
7496,0.013
7497,0.197
7498,0.232
7499,0.035
7500,0.07
7501,0.036
7502,0.097
7503,0.102
7504,0.113
7505,0.034
7506,0.216
7507,0.171
7508,0.046
7509,0.052
7510,0.191
7511,0.125
7512,0.252
7513,0.151
7514,0.195
7515,0.099
7516,0.161
7517,0.038
7518,0.121
7519,0.134
7520,0.232
7521,0.268
7522,0.32
7523,3.246
7524,0.005
7525,0.127
7526,0.234
7527,0.082
7528,0.13
7529,0.039
7530,0.211
7531,0.056
7532,0.228
7533,0.192
7534,0.039
7535,0.233
7536,0.173
7537,0.059
7538,0.015
7539,0.027
7540,0.038
7541,0.182
7542,0.012
7543,0.113
7544,0.083
7545,0.155
7546,0.228
7547,0.006
7548,0.009
7549,0.177
7550,0.065
7551,0.156
7552,2.674
7553,0.105
7554,1.528
7555,0.143
7556,0.028
7557,0.233
7558,0.218
7559,0.187
7560,0.129
7561,0.175
7562,0.226
7563,0.047
7564,0.086
7565,0.082
7566,0.185
7567,0.296
7568,0.049
7569,0.219
7570,0.059
7571,0.117
7572,0.852
7573,0.21
7574,0.049
7575,0.021
7576,0.177
7577,0.162
7578,0.126
7579,0.251
7580,0.255
7581,0.25
7582,1.755
7583,0.017
7584,0.16
7585,0.048
7586,0.162
7587,0.113
7588,0.019
7589,0.158
7590,0.147
7591,0.126
7592,0.046
7593,0.11
7594,1.198
7595,0.029
7596,0.142
7597,0.121
7598,0.167
7599,0.216
7600,0.138
7601,0.185
7602,0.007
7603,0.056
7604,0.295
7605,0.207
7606,0.111
7607,0.106
7608,0.146
7609,0.173
7610,0.087
7611,0.16
7612,0.047
7613,0.025
7614,0.187
7615,0.126
7616,0.103
7617,0.897
7618,0.02
7619,0.041
7620,0.132
7621,0.112
7622,0.186
7623,0.122
7624,0.203
7625,0.185
7626,0.163
7627,0.08
7628,0.083
7629,0.212
7630,0.245
7631,0.071
7632,0.019
7633,0.234
7634,0.019
7635,0.001
7636,0.002
7637,0.235
7638,0.175
7639,0.164
7640,0.091
7641,0.157
7642,0.152
7643,0.043
7644,0.094
7645,0.19
7646,0.844
7647,0.062
7648,0.088
7649,0.106
7650,0.223
7651,1.212
7652,0.156
7653,0.21
7654,1.306
7655,0.169
7656,0.164
7657,0.001
7658,0.059
7659,0.119
7660,0.524
7661,0.048
7662,0.157
7663,0.028
7664,0.199
7665,0.092
7666,0.189
7667,0.026
7668,0.058
7669,0.154
7670,0.053
7671,2.196
7672,0.203
7673,0.139
7674,0.227
7675,0.266
7676,0.163
7677,0.295
7678,0.291
7679,3.027
7680,0.103
7681,0.013
7682,0.117
7683,0.138
7684,0.231
7685,0.126
7686,0.031
7687,0.16
7688,0.164
7689,0.072
7690,0.078
7691,0.303
7692,0.159
7693,0.011
7694,0.038
7695,0.117
7696,1.813
7697,0.231
7698,0.178
7699,0.061
7700,0.046
7701,0.14
7702,0.04
7703,0.09
7704,0.102
7705,0.165
7706,0.015
7707,0.087
7708,0.02
7709,0.032
7710,0.116
7711,0.103
7712,0.094
7713,0.861
7714,0.069
7715,2.862
7716,0.003
7717,1.013
7718,0.041
7719,0.047
7720,0.403
7721,0.085
7722,0.23
7723,0.136
7724,0.197
7725,0.014
7726,0.171
7727,0.013
7728,0.229
7729,0.085
7730,1.756
7731,0.007
7732,0.065
7733,0.069
7734,2.382
7735,0.238
7736,0.057
7737,0.096
7738,0.105
7739,0.082
7740,0.034
7741,0.009
7742,0.206
7743,3.082
7744,0.03
7745,0.212
7746,0.091
7747,0.244
7748,0.131
7749,0.104
7750,0.026
7751,0.204
7752,0.974
7753,0.173
7754,0.157
7755,0.105
7756,0.137
7757,0.07
7758,0.22
7759,0.105
7760,0.194
7761,0.326
7762,1.627
7763,0.221
7764,0.117
7765,0.175
7766,0.032
7767,0.225
7768,0.038
7769,0.041
7770,0.04
7771,0.042
7772,0.162
7773,0.285
7774,0.142
7775,0.056
7776,0.184
7777,0.045
7778,0.148
7779,0.016
7780,0.134
7781,0.056
7782,0.105
7783,0.061
7784,0.008
7785,0.127
7786,0.077
7787,0.227
7788,0.134
7789,0.137
7790,0.076
7791,0.062
7792,0.123
7793,0.04
7794,0.089
7795,0.118
7796,0.229
7797,0.124
7798,0.151
7799,0.372
7800,0.062
7801,0.067
7802,0.007
7803,0.181
7804,0.109
7805,1.827
7806,0.032
7807,0.143
7808,0.052
7809,0.145
7810,0.083
7811,0.147
7812,0.221
7813,0.126
7814,0.124
7815,0.115
7816,0.153
7817,0.038
7818,0.024
7819,0.154
7820,0.017
7821,0.15
7822,0.133
7823,0.22
7824,0.21
7825,0.078
7826,0.081
7827,0.027
7828,0.121
7829,0.232
7830,2.809
7831,0.039
7832,0.444
7833,0.218
7834,0.043
7835,0.05
7836,0.036
7837,0.159
7838,0.143
7839,0.164
7840,0.09
7841,0.018
7842,0.032
7843,0.045
7844,0.173
7845,0.322
7846,0.319
7847,0.226
7848,0.137
7849,0.224
7850,0.003
7851,0.04
7852,0.07
7853,0.221
7854,0.035
7855,2.04
7856,0.064
7857,0.055
7858,0.134
7859,0.128
7860,0.127
7861,0.03
7862,0.179
7863,0.288
7864,0.224
7865,0.177
7866,0.244
7867,0.308
7868,0.022
7869,0.291
7870,0.121
7871,0.179
7872,0.183
7873,0.089
7874,0.077
7875,0.035
7876,1.482
7877,0.033
7878,0.008
7879,0.16
7880,0.99
7881,0.002
7882,3.078
7883,0.235
7884,0.177
7885,0.072
7886,0.115
7887,0.169
7888,0.156
7889,0.101
7890,0.03
7891,0.009
7892,0.155
7893,0.065
7894,0.119
7895,0.185
7896,0.076
7897,0.107
7898,0.091
7899,0.145
7900,0.208
7901,0.22
7902,0.116
7903,0.201
7904,0.075
7905,0.202
7906,0.156
7907,0.01
7908,0.082
7909,0.04
7910,0.16
7911,0.148
7912,0.073
7913,0.082
7914,0.175
7915,0.062
7916,0.094
7917,0.096
7918,0.277
7919,0.08
7920,0.11
7921,0.084
7922,0.185
7923,0.113
7924,0.18
7925,0.134
7926,0.777
7927,0.256
7928,0.727
7929,0.051
7930,0.058
7931,0.106
7932,0.137
7933,0.094
7934,0.012
7935,0.149
7936,2.701
7937,0.18
7938,0.212
7939,0.081
7940,3.281
7941,0.314
7942,0.895
7943,0.061
7944,0.184
7945,0.038
7946,0.18
7947,0.22
7948,0.215
7949,0.094
7950,0.161
7951,0.29
7952,0.042
7953,0.043
7954,0.142
7955,0.127
7956,0.165
7957,2.3
7958,0.19
7959,0.198
7960,0.117
7961,0.044
7962,0.099
7963,0.217
7964,0.247
7965,0.207
7966,0.177
7967,0.029
7968,0.196
7969,2.106
7970,0.142
7971,0.061
7972,2.407
7973,1.087
7974,0.217
7975,0.089
7976,0.181
7977,0.167
7978,0.123
7979,0.197
7980,0.079
7981,0.152
7982,0.195
7983,0.056
7984,0.128
7985,0.165
7986,0.179
7987,0.115
7988,0.046
7989,0.109
7990,0.082
7991,0.021
7992,0.062
7993,0.208
7994,0.045
7995,0.15
7996,0.225
7997,0.163
7998,0.095
7999,0.242
8000,0.153
8001,0.093
8002,0.105
8003,0.134
8004,0.08
8005,2.145
8006,0.141
8007,0.052
8008,0.155
8009,0.062
8010,0.176
8011,0.005
8012,0.067
8013,0.229
8014,0.13
8015,0.083
8016,0.265
8017,0.272
8018,0.047
8019,0.203
8020,0.24
8021,0.088
8022,0.231
8023,0.271
8024,2.457
8025,0.354
8026,0.082
8027,0.131
8028,0.105
8029,0.091
8030,0.323
8031,0.327
8032,0.298
8033,0.033
8034,2.865
8035,0.288
8036,0.187
8037,0.1
8038,0.184
8039,0.279
8040,0.061
8041,3.189
8042,0.282
8043,0.336
8044,0.22
8045,0.161
8046,0.117
8047,0.215
8048,2.398
8049,0.231
8050,0.129
8051,0.19
8052,0.232
8053,0.2
8054,0.146
8055,0.012
8056,0.238
8057,0.3
8058,0.227
8059,0.062
8060,0.069
8061,0.225
8062,0.283
8063,0.262
8064,0.13
8065,0.233
8066,0.091
8067,0.12
8068,0.253
8069,0.147
8070,0.023
8071,0.17
8072,0.322
8073,0.236
8074,0.234
8075,0.008
8076,0.335
8077,0.121
8078,2.264
8079,0.4
8080,0.357
8081,0.401
8082,0.159
8083,0.123
8084,1.706
8085,0.237
8086,0.304
8087,0.551
8088,0.155
8089,0.158
8090,0.149
8091,0.099
8092,0.172
8093,0.242
8094,0.188
8095,0.238
8096,0.214
8097,0.053
8098,0.151
8099,0.388
8100,0.254
8101,0.279
8102,0.162
8103,0.106
8104,0.059
8105,0.351
8106,0.202
8107,0.287
8108,3.219
8109,1.785
8110,0.24
8111,0.114
8112,0.14
8113,0.29
8114,0.166
8115,0.133
8116,0.249
8117,0.159
8118,0.241
8119,0.147
8120,2.986
8121,0.212
8122,0.203
8123,0.028
8124,0.219
8125,0.131
8126,0.296
8127,0.325
8128,0.273
8129,0.386
8130,1.33
8131,0.003
8132,0.161
8133,0.078
8134,0.055
8135,0.199
8136,2.301
8137,0.043
8138,0.279
